AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,A_MEAN,MEAN_PRSE,A_PCT10,A_PCT25,AM
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,"1,240",0.4,"89,550",1.7,"86,770","86,770",89.55
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,"3,610",12.1,"44,050",3.9,"29,420","34,850",44.05
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,"6,760",8.1,"54,030",2.3,"35,280","37,920",54.03
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,"261,300",1.6,"48,770",0.7,"30,200","33,950",48.77
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,"19,370",2.8,"80,040",0.5,"46,530","59,990",80.04
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-2011,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",detailed,150,17.8,"49,810",3.1,"36,930","40,560",49.81
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-2021,"Coil Winders, Tapers, and Finishers",detailed,330,16.7,"46,210",5.5,"30,990","32,100",46.21
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,"9,420",4.9,"43,630",1.4,"30,910","35,190",43.63
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-2031,Engine and Other Machine Assemblers,detailed,80,18.2,"48,530",5.3,"37,550","37,550",48.53
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,"1,540",10.2,"53,820",3,"36,470","41,700",53.82
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,60,42,"46,770",10.1,"38,780","38,780",46.77
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,"29,870",5.2,"39,220",0.8,"29,070","30,870",39.22
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,"14,970",7.1,"39,230",2.3,"30,110","32,240",39.23
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,"7,430",8.6,"45,710",1.7,"31,200","35,390",45.71
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,"1,920",13.5,"39,780",3.4,"27,460","30,840",39.78
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,750,24.4,"35,890",5.6,"30,010","30,020",35.89
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,620,24.7,"39,890",3.7,"30,720","32,440",39.89
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,"6,290",9.6,"35,870",2,"29,140","30,760",35.87
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,"1,340",17.1,"39,690",2.9,"29,620","33,950",39.69
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,560,8,"35,790",2,"27,040","29,240",35.79
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,320",10.6,"48,070",3.3,"29,830","38,080",48.07
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4022,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,190,15.1,"57,020",1.9,"42,880","45,560",57.02
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,380,20.6,"52,920",4.5,"30,890","38,080",52.92
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"2,900",7.5,"43,280",2.1,"31,300","33,420",43.28
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"1,450",8.5,"41,540",2.6,"30,120","34,370",41.54
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,590,18.7,"49,600",3.1,"34,650","38,880",49.6
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,240,16.6,"57,920",2.5,"40,710","49,690",57.92
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,"5,180",4.1,"57,670",2,"34,830","44,670",57.67
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,80,17.2,"54,530",5,"38,430","40,920",54.53
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4052,"Pourers and Casters, Metal",detailed,60,18.6,"45,250",11.3,"32,980","35,580",45.25
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4071,Foundry Mold and Coremakers,detailed,50,36.7,"51,550",4.9,"39,280","44,030",51.55
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,"2,610",11.5,"40,680",2.7,"29,950","32,630",40.68
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,"2,340",9,"43,370",3.1,"30,360","35,550",43.37
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,"1,140",10.5,"64,440",3.8,"33,880","48,880",64.44
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,"5,750",8.8,"60,700",2.1,"37,550","46,270",60.7
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,350,17.9,"47,720",3.5,"32,150","37,830",47.72
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,290,22.2,"41,410",8.3,"27,340","28,490",41.41
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,860,10.7,"39,730",2.5,"27,040","31,260",39.73
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,40,33.6,"45,550",4.1,"31,640","37,480",45.55
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,280,16.6,"41,760",4.7,"31,400","36,930",41.76
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,"1,220",9.9,"58,590",1.7,"41,030","46,910",58.59
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,"6,400",6.1,"50,480",2,"32,260","37,150",50.48
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,"1,970",17.3,"40,820",6.3,"27,040","28,230",40.82
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,"12,700",6.3,"35,190",1.2,"29,450","30,520",35.19
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,"2,800",11.1,"34,350",2.5,"28,850","30,110",34.35
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,"6,830",6.3,"37,240",1.3,"30,470","31,810",37.24
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6041,Shoe and Leather Workers and Repairers,detailed,340,15.1,"49,040",5.9,"30,020","31,730",49.04
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6051,"Sewers, Hand",detailed,340,28.9,"40,940",8.2,"29,620","35,730",40.94
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,"2,530",9.7,"41,080",7.4,"30,330","30,330",41.08
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6061,Textile Bleaching and Dyeing Machine Operators and Tenders,detailed,160,7,"42,080",2.9,"32,810","32,850",42.08
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,730,33.5,"34,490",14.5,"27,670","27,710",34.49
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6063,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",detailed,140,9.6,"42,840",1.5,"31,980","35,510",42.84
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6064,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",detailed,140,17.5,"38,050",2.1,"30,430","34,360",38.05
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6091,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",detailed,340,15.5,"36,120",1.5,"30,870","30,870",36.12
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6092,Fabric and Apparel Patternmakers,detailed,850,12.6,"95,180",4,"46,340","64,290",95.18
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6093,Upholsterers,detailed,630,14.5,"50,260",5,"35,100","37,440",50.26
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,500,26.2,"52,290",11,"32,080","36,970",52.29
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,"2,980",14.3,"50,900",2.9,"34,510","35,620",50.9
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-7021,Furniture Finishers,detailed,630,24.4,"49,110",4.3,"35,620","36,940",49.11
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,380,19.7,"44,080",2.8,"32,690","34,530",44.08
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,450,41.4,"47,990",6.5,"33,560","37,850",47.99
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-8012,Power Distributors and Dispatchers,detailed,400,12.3,"111,210",1.8,"84,040","99,540",111.21
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-8013,Power Plant Operators,detailed,"1,150",3.1,"113,420",1.4,"76,170","95,900",113.42
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,"4,260",3.8,"92,430",1.1,"55,740","68,790",92.43
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,"3,520",8.1,"76,980",1.3,"47,560","62,210",76.98
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-8091,Chemical Plant and System Operators,detailed,310,27.3,"88,180",10.5,"38,490","82,360",88.18
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-8092,Gas Plant Operators,detailed,320,13.6,"93,580",4,"63,220","80,380",93.58
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,280,4.4,"102,820",1.3,"67,210","83,890",102.82
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,330,15.8,"66,450",2.9,"48,370","54,430",66.45
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,"8,060",5,"50,620",3,"31,350","37,600",50.62
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,"1,060",14.1,"54,600",2.6,"37,070","43,940",54.6
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,"1,250",11.6,"47,870",5,"31,790","37,800",47.87
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9022,"Grinding and Polishing Workers, Hand",detailed,670,12.4,"45,160",4.2,"33,530","36,210",45.16
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,"3,210",6,"50,250",1.3,"31,870","39,710",50.25
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9031,"Cutters and Trimmers, Hand",detailed,660,22.3,"42,870",5.3,"27,930","33,360",42.87
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,"2,130",9.9,"43,720",2.7,"27,800","35,730",43.72
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,"2,860",12.3,"43,680",1.3,"31,430","37,180",43.68
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,270,15.6,"57,590",2.9,"37,180","45,880",57.59
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,"17,170",2.8,"49,290",0.9,"31,210","36,140",49.29
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,"4,200",16.7,"61,190",4.8,"35,400","43,510",61.19
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,"1,310",7.9,"61,410",3.1,"38,010","46,740",61.41
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9082,Medical Appliance Technicians,detailed,400,33,"46,260",2.8,"33,700","35,360",46.26
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9083,Ophthalmic Laboratory Technicians,detailed,820,16.4,"45,180",6.6,"31,080","31,080",45.18
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,"17,440",3.2,"39,200",1.4,"28,140","31,160",39.2
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9123,"Painting, Coating, and Decorating Workers",detailed,560,14.8,"45,260",4,"30,490","35,480",45.26
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,"3,170",9,"50,060",4.4,"31,770","38,150",50.06
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9151,Photographic Process Workers and Processing Machine Operators,detailed,360,13.8,"62,710",5,"35,360","44,190",62.71
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,"3,070",6.2,"52,650",1.7,"34,370","40,890",52.65
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,650,14.7,"65,920",2.3,"43,840","51,790",65.92
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9191,Adhesive Bonding Machine Operators and Tenders,detailed,250,23.4,"43,450",5.4,"28,660","35,460",43.45
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",detailed,440,12.1,"41,650",2.8,"29,800","33,850",41.65
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",detailed,990,20,"46,530",7.7,"29,070","36,310",46.53
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,"3,250",6.3,"44,450",2.5,"29,540","32,370",44.45
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,"4,870",6.2,"39,170",1.3,"28,100","32,360",39.17
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,"6,160",6.2,"38,650",1.4,"29,090","30,620",38.65
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,"728,650",0.8,"50,330",0.9,"30,250","34,390",50.33
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-1041,Aircraft Cargo Handling Supervisors,detailed,190,13.6,"63,400",2,"49,640","51,930",63.4
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,"32,990",1.8,"69,280",0.7,"42,380","50,630",69.28
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-2011,"Airline Pilots, Copilots, and Flight Engineers",detailed,"11,380",0.6,"212,460",3.7,"107,380","137,320",212.46
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-2012,Commercial Pilots,detailed,"1,040",12.7,"201,610",14.2,"81,020","109,810",201.61
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-2021,Air Traffic Controllers,detailed,930,2.8,"156,120",1.8,"83,720","116,080",156.12
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-2022,Airfield Operations Specialists,detailed,620,14.9,"76,750",5.6,"44,360","54,900",76.75
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-2031,Flight Attendants,detailed,"14,590",0.3,"64,000",0.7,"29,850","45,860",64
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",detailed,500,8.6,"42,520",1.9,"31,480","34,760",42.52
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,"30,780",8.3,"40,160",2.9,"27,040","31,200",40.16
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,"69,230",2.6,"61,210",0.8,"41,600","49,410",61.21
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,"56,230",2.8,"49,160",1,"33,190","38,330",49.16
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-3051,"Bus Drivers, School",detailed,"29,100",2.7,"53,230",0.7,"40,180","46,060",53.23
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-3052,"Bus Drivers, Transit and Intercity",detailed,"18,930",0.8,"72,430",0.7,"49,730","62,170",72.43
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-3053,Shuttle Drivers and Chauffeurs,detailed,"17,150",5.4,"43,790",1.9,"31,200","33,680",43.79
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,"2,210",16.8,"55,800",2.2,"33,870","40,200",55.8
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-4011,Locomotive Engineers,detailed,60,13.9,"70,760",3.3,"60,280","60,290",70.76
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",detailed,60,8.5,"84,100",1.4,"78,300","85,590",84.1
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",detailed,90,6,"108,120",4.4,"57,510","89,380",108.12
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-4031,Railroad Conductors and Yardmasters,detailed,"4,330",0.1,"67,810",1.6,"53,610","55,480",67.81
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-4041,Subway and Streetcar Operators,detailed,"4,310",0.5,"89,290",1.7,"89,180","89,180",89.29
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-5011,Sailors and Marine Oilers,detailed,"1,990",6.6,"59,980",2.1,"38,750","45,700",59.98
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-5021,"Captains, Mates, and Pilots of Water Vessels",detailed,"2,130",6.1,"100,880",2,"62,040","75,110",100.88
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-5022,Motorboat Operators,detailed,150,26.1,"49,660",4.6,"36,960","38,040",49.66
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-5031,Ship Engineers,detailed,660,9,"108,790",2.4,"70,000","89,440",108.79
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-6011,Bridge and Lock Tenders,detailed,130,3.5,"53,420",1.3,"37,960","46,280",53.42
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-6021,Parking Attendants,detailed,"13,490",8.4,"35,200",1.8,"29,160","31,240",35.2
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,"8,560",5.5,"32,720",2.5,"27,220","28,100",32.72
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-6032,Aircraft Service Attendants,detailed,"1,450",20.7,"41,850",2.8,"37,020","37,080",41.85
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-6041,Traffic Technicians,detailed,"1,080",7.4,"68,420",4.2,"36,670","41,880",68.42
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-6051,Transportation Inspectors,detailed,"4,360",1.8,"83,870",1.7,"59,120","87,200",83.87
35620,"New York-Newark-Jersey City, NY-NJ-PA",4,NY,0,Cross-industry,cross-industry,1235,53-6061,Passenger Attendants,detailed,"1,290",15.5,"36,470",1.1,"30,620","35,980",36.47
